"","seed","up_fdr","down_fdr","up_complement_OR","up_complement_P","down_synGO_OR","down_synGO_P"
"75","RPAP3",4140,3864,0.400659716096126,0.140775473556027,1.71750817950163,1.05490797655726e-11
"76","ACSM3",148,115,4.23459790758996,0.215437008549243,10.1745614772518,2.38602501144932e-20
"77","AC004381.6",2062,1256,0.882632547231631,1,1.30331154835893,0.0479222230881368
"78","CIAPIN1",4702,3258,0.343695615624604,0.0704759880203016,1.52835892787205,9.43692833158404e-07
"79","SPPL2B",3140,2571,0.757552770420235,0.813265605192503,3.06775623113276,5.20204854488561e-42
"80","FAM214B",4026,3811,0.897973401340015,1,1.52212049668173,2.39240297383983e-07
"81","COPZ2",3305,3441,2.41134341321243,0.0178650670404877,6.29869197073269,2.75726716734497e-155
"82","PRKAR2B",4824,3709,0.455516642222005,0.164413640234194,0.880924113856301,0.192742426116509
"83","MSL3",3074,1482,0,0.00767062878535687,1.51016648324287,0.000679312582014641
"84","CREBBP",4864,4473,0.451015128054747,0.164879696428723,1.04710559478639,0.560518219043206
"85","BZRAP1",3966,3970,0.741373965588602,0.670727159131406,1.16672740662876,0.0666932270011224
"86","MPO",584,632,3.32167701484451,0.0697405290219913,0.724513674582176,0.1855764605934
"87","PON1",1716,1631,1.07585374415017,0.757848157918934,6.69075310465827,3.24420996744015e-111
"88","GCFC2",2569,2060,0.450048974645467,0.434245144211017,3.42252962765468,7.86024483688819e-45
"89","WDR54",5304,3376,0.640950226216342,0.443808751131774,0.728564249842326,0.0020239551637337
"90","CROT",1941,1738,0.612314256814062,0.768503510148958,1.57149986717749,5.32079507156394e-05
"91","ABCB4",6,0,0,1,0,1
"92","KMT2E",2887,2465,0.608057192108222,0.621959555339434,2.6534334705275,8.30820270059344e-30
"93","RHBDD2",5479,4904,0.615558471064322,0.34601555424507,0.919020889489664,0.315692808725374
"94","SOX8",3714,4419,1.61849204357455,0.189155578303178,4.65372247422333,6.9683568089414e-115
"95","IBTK",4818,4447,0.586125326731089,0.324230811957256,2.96093431220868,6.72497627378042e-54
"96","ZNF195",2774,2631,0.870289438310802,1,5.13762235924146,1.05459023205758e-103
"97","MYCBP2",5213,4910,0.53139540825634,0.247148297756927,0.917815605985321,0.315690046892733
"98","FBXL3",4617,5180,0.480683892029639,0.224345710160325,2.59059699593006,9.86234081626852e-44
"99","ITGAL",1844,1150,17.4687524586994,2.96484567603684e-17,3.06048563601204,6.14051848356459e-23
"100","PDK2",4584,4369,0.922060906763215,1,1.02821711400412,0.736912876050788
"101","ITGA3",5484,5026,0.73831637763531,0.573223813976512,1.02034295400898,0.811383455410661
"102","ZFX",4141,3864,0.400544246792257,0.140775930361059,2.66106590026471,6.44243566536408e-40
"103","LAMP2",4094,5471,2.64668222414911,0.004823171848241,4.11976352998521,5.52047060676722e-103
"104","GGNBP2",3825,2955,0.285941440113965,0.0793636905828646,1.02641838040044,0.766777638189379
"105","ITGA2B",1795,1391,2.67459073653314,0.0248734124190467,1.73105694186978,4.99733659350368e-06
"106","ASB4",2363,2900,0.760177077981895,1,5.77349153928148,1.3845819295489e-128
"107","GDE1",3090,2138,0.563207224459013,0.475372501945544,1.70425661269797,9.13730338710788e-08
"108","C19orf60",3310,2528,0,0.00480787315577865,1.56626274766297,2.22144565060859e-06
"109","CRLF1",492,716,1.25084236337941,0.556053063971094,2.43913602875428,1.99194582480338e-09
"110","OSBPL7",4026,3782,0.567301592149018,0.393401591653119,1.55508715310811,6.31265850635386e-08
"111","TMEM98",3583,4520,2.47709475142313,0.011912886260775,5.25969889323391,1.89663523323364e-136
"112","YBX2",2123,2355,0.555502896320793,0.578630005773656,1.65940609288852,1.74655743939316e-07
"113","MAP3K14",2638,2549,1.18343779316923,0.614844607039251,1.25451288517031,0.0230923796552022
"114","ABCC8",4984,4871,0.693725148377461,0.556928279720008,1.13686233282078,0.0990054952715024
"115","CCL3",240,37,14.6240440406791,4.35993202603815e-05,0.6534593755715,1
"116","SYNRG",2927,3012,0.189683446906354,0.0836007732258837,1.08110045223206,0.404518835191582
"117","CACNG3",5850,5195,0.458628596775855,0.0997064928726129,0.870338798389326,0.0912140131617664
"118","TMEM132A",4488,4232,0.49754348444877,0.222860177176917,1.04086663327179,0.639808906088768
"119","AP2B1",5084,4944,0.548197775800291,0.246593903531156,0.818985015572377,0.0181714216665661
"120","TAC1",3267,1780,0.528288470636005,0.358418927930795,1.13230452626191,0.29075957127211
"121","ZNF263",2094,857,0,0.0466795876019109,3.08655720930246,2.11457565435969e-18
"122","CX3CL1",5680,5536,0.371253683291933,0.0603768515204699,0.944334508942847,0.489763898190541
"123","SPATA20",1951,1444,0.608913591442207,0.76873232873912,2.30294054706149,4.58107947165973e-14
"124","CACNA1G",5482,5240,0.283837137302871,0.0225557966613404,1.00319129956851,0.968768580996946
"125","TNFRSF12A",1922,1484,10.3162928157069,3.05431912280244e-11,4.56958087638666,5.87827268213371e-59
"126","DLX6",1349,778,1.90388214932231,0.280653043706249,0.976030752041181,1
"127","MAP3K9",5841,5892,0.358018662635591,0.0419438330132486,0.922600643456143,0.310889391242024
"128","RALA",736,763,0,0.634278194410831,0.82599928349486,0.402259039030444
"129","BAIAP2L1",65,5,0,1,0,1
"130","JHDM1D",3143,3072,0,0.0076965210361506,1.4856582632723,8.96461267427178e-06
"131","ETV1",933,1005,0,0.406293670746122,1.41078001920914,0.0180115779070422
"132","AGK",4574,3387,0.624166509986108,0.419882896661182,0.888966365788599,0.243513177356821
"133","ALDH3B1",2868,3201,6.61636381126756,2.62813508414353e-08,3.82052035916704,1.08750022025064e-72
"134","TTC22",15,3,0,1,0,1
"135","PHTF2",2898,2459,1.57594899967509,0.322055786947041,0.829622118279353,0.107575961972273
"136","CCL26",1,0,0,1,0,1
"137","FARP2",1829,2452,0.653716453416673,0.767358070308779,3.79537225800299,4.02630160502413e-61
"138","USH1C",3223,2895,4.31224644095549,2.36151452641743e-05,5.41363362084853,1.10981370596282e-117
"139","GGCT",3483,2648,0,0.00498468939440485,1.35097462207985,0.00181132930616068
"140","DBF4",2803,2325,0.408274735443218,0.316851148895264,1.82935252216066,1.88607423312145e-10
"141","TBXA2R",10,3,0,1,0,1
"142","IFRD1",3530,3333,0.849331432303821,1,4.34080039176967,1.73883239219199e-91
"143","COX10",1700,1478,1.08672990669596,0.75591764951101,0.923446085781153,0.63497821842769
"144","GTF2IRD1",2908,2541,0.825961947775921,1,1.28306341278974,0.0111738795832435
"145","PAF1",1061,454,0,0.420015283287495,2.19297071410052,3.27959882004467e-05
"146","VPS41",4298,3153,0.383297160006704,0.14307108000179,0.877850923145711,0.21107043364117
"147","ARHGAP44",5948,5833,0.349596271730549,0.0419430542049792,0.896933603412526,0.163625386912827
"148","ELAC2",2816,1426,0.625102064665795,0.62017314272603,0.903664029982145,0.534967170157014
"149","SCIN",1601,819,24.8520665804107,2.3192733025784e-21,2.36200145574003,1.33902133855927e-09
"150","ARSD",3538,4401,2.81721163225802,0.0051876539933617,4.16687798199284,1.46511506264638e-97
"151","PNPLA4",2116,2226,2.63004774037654,0.0196266140122798,5.46778886259892,9.76378719495224e-103
"152","ADIPOR2",4058,4791,4.87313180677047,1.29140396340396e-06,4.51613577694676,3.63766690830247e-113
"153","CDKL3",3936,3492,0.582011115156337,0.392428007426519,4.14167176609212,5.12860642172607e-87
"154","UPP2",91,64,0,1,1.99929435982524,0.1888547509973
"155","MARK4",5212,5214,0.531523472440342,0.247132093550685,0.83157536396584,0.0253323260012696
"156","PROM1",851,963,1.46184427994037,0.650081260927485,5.30750010322537,1.55340295606504e-53
"157","CCDC124",3576,2851,0.150908304465863,0.0243768661065778,1.07023981281773,0.481854374753657
"158","CEACAM21",595,98,24.0191627950317,1.35927919264692e-14,2.10037869435091,0.0635838528643679
"159","PAFAH1B1",4841,4255,0.453892353950749,0.164550386405261,0.878286828308639,0.148920247204997
"160","NOS2",4298,3434,0.830232856434334,0.836712967287366,0.785039836293128,0.015829867238808
"161","DNAH9",1530,1389,1.66553462072564,0.314583534954482,1.68989042776535,1.35334379872926e-05
"162","KIAA0100",3958,3721,0.274805815825175,0.054519181322005,1.09268128629074,0.302765093890121
"163","GAS7",5379,4664,0.397777350693716,0.085443317401018,0.927134947227202,0.390023355978487
"164","TRAPPC6A",2424,1751,1.29899084942384,0.59212838716068,2.95889738145446,1.7456713124064e-29
"165","MATK",4610,3592,0.351916209504232,0.0708109262692034,0.867932043221581,0.145318351894289
"166","CD79B",14,11,0,1,0,1
"167","ST7L",4433,4275,1.31057977194533,0.419594858048696,4.85023832757633,3.27483777623559e-120
"168","TKTL1",740,217,25.8859499297919,2.77170120676926e-17,1.63157612037658,0.0827730026300858
"169","PAX6",3643,4812,1.65441024362229,0.18218966657177,4.36235407170452,7.47841444145301e-108
"170","RPUSD1",4598,3951,0.620528197360779,0.420035446041135,1.0080815328069,0.930283396252237
"171","RHBDF1",3134,3010,2.56206580031201,0.0143668225874366,3.11865583636042,4.93376693322646e-48
"172","LUC7L",1772,1191,0.675598854119378,1,3.65880212432194,1.36942774696427e-33
"173","CACNA2D2",4896,4962,0.447601312678524,0.165418096879908,0.954501800306509,0.603351909136641
"174","BAIAP3",4202,4113,0.255772536021586,0.0371384861501463,1.00304712404343,0.965685922282196
"175","TSR3",2576,1704,0,0.0191821117621947,1.73540703664865,4.66002559319312e-07
"176","PIGQ",5001,4768,0.828738392097192,0.845122962194951,1.08556748421789,0.310205564231617
"177","CRAMP1L",4579,4320,0.354917062131304,0.0711637260325484,1.03565880886878,0.673155841406603
"178","TEAD3",1902,1465,5.64304941746339,6.34366159566233e-06,3.41233902961931,1.38561755637756e-34
"179","SELE",379,61,13.5983375507478,2.47365041642027e-06,1.21800481414769,0.738772791896537
"180","DNAJC11",4506,4031,0.495266373588885,0.222863433834695,0.873778329020557,0.140260744822616
"181","FMO3",8,9,0,1,2.94366014561071,0.312399871371288
"182","MYLIP",1403,1074,0,0.171562130688046,2.59673029837305,4.00117118712755e-15
"183","PSMB1",3721,2782,2.10113781123446,0.0444258725034442,4.18597170129557,4.22979075022744e-78
"184","SYN1",5039,4988,0.431661033940693,0.119255676115851,0.856941757822049,0.0664632005998308
"185","JARID2",1600,1590,0.753755268158065,1,1.39515559669049,0.00482546805368367
"186","CDKL5",3829,2845,0.285590131712295,0.0794055451082143,1.0625799455033,0.546052438285069
"187","CAMK1G",5514,4678,0.385267020717851,0.060650212069374,0.834677928392999,0.0370028516820862
"188","CDK11A",381,179,0,1,2.16928593670431,0.00726836558040033
"189","NADK",2893,1761,0.606871318437626,0.622128003247563,1.6015759112903,1.96311888124059e-05
"190","DLEC1",1187,2085,6.50155037606798,1.61129753513132e-05,3.60994061886054,5.51995955657767e-50
"191","CYTH3",3266,2602,0.724185304789675,0.815150064645413,0.956420312431614,0.714356965507894
"192","ADAM22",4830,4213,0.332362819976886,0.0716828126507205,0.766739916491443,0.0037303723325874
"193","SYPL1",4652,6147,4.5443449601381,2.5508815976343e-06,3.8924954182356,2.5033701495113e-97
"194","CYB561",4756,3624,0.595542851445293,0.324911547305368,0.905757708617256,0.318514864642603
"195","SPAG9",4372,4527,0.24387211174637,0.0370545856086143,2.45103421863754,4.16845712884417e-36
"196","CELSR3",5740,5574,0.819633876482334,0.713187025162811,0.947189282805628,0.515231773342034
"197","AASS",5473,5793,3.37195746822847,0.000173617199641131,3.85382768989407,1.29282234747643e-94
"198","SS18L2",2399,1448,0.236729213252562,0.178706219055684,1.5295496188103,0.000461206241826479
"199","MPND",4455,3720,0.366753637353315,0.100420709009362,0.916508533854926,0.369759781687757
"200","MGST1",3184,4015,9.502871610763,5.74440241563452e-12,4.66806978604929,3.28425337864929e-111
"201","CRY1",3367,3226,1.3289865854572,0.489610023299973,4.28627755653312,3.50109219503025e-88
"202","PGLYRP1",1,0,0,1,0,1
"203","NFIX",4249,4244,0.252387088224385,0.036870999186168,1.08183606935095,0.349779120994407
"204","ST3GAL1",2727,2230,0.648304567921146,0.619512602125839,0.817207589009367,0.103857916505741
"205","MMP25",39,42,0,1,0.573653360733736,1
"206","IL32",81,37,16.190610087027,0.007776702461694,7.6187929710247,1.33002721263584e-05
"207","PKD1",4433,4265,0.800926820090298,0.837453290870693,1.3385526427559,0.000260862000159646
"208","MAPK8IP2",5216,5243,0.302190562646367,0.0334202174891226,0.848511220576095,0.0458372465974987
"209","MED24",4609,3861,0.618558323621649,0.420159874006526,1.02918442731463,0.724081951016156
"210","RHOBTB2",5685,5751,0.270936702573209,0.0151790912736908,0.980908132058171,0.820431092583914
"211","HEATR5B",4160,2737,0.258788315946751,0.0552981151379758,0.801546660032477,0.0460240394656571
"212","SEC62",3540,4006,0.312915275902308,0.113962445871874,1.84543393254204,2.11811705955593e-15
"213","RPS20",3066,2426,7.43013857328697,1.64859866810771e-09,5.07202691446274,4.57396017495518e-97
"214","CSDE1",3068,2376,0,0.00768013837251254,1.17273564537892,0.126900727663415
"215","UBE3C",4620,3736,0.350986977155287,0.0707259268780779,0.78224165704115,0.0107036863837575
"216","REV3L",3699,3404,1.19065809004717,0.659005721031312,3.85717529900197,2.04447757232484e-76
"217","TENM1",3247,1609,0.345571682063166,0.161706470319893,0.774865243168267,0.0786846514603283
"218","PAX7",2844,2528,0.195935372766667,0.082544006206363,1.13667723934023,0.203678193345513
"219","MASP2",24,2,27.1825075365721,0.0384897517517709,0,1
"220","FAM76A",2284,2009,1.07999412075439,0.78607528030419,4.42542645135031,1.83544360965477e-69
"221","TRAF3IP3",445,117,20.6125679997477,9.7420321600977e-11,0.618286972988479,0.635281891232656
"222","POMT2",3085,3395,0.772976645462186,0.812972622757909,3.54461434885888,7.74849014985348e-66
"223","VTA1",4180,3106,0.395857606950614,0.140954664736501,0.86715311540161,0.175067146117188
"224","MLXIPL",4140,4073,0.869588637863384,1,1.24204197236,0.00838137834154866
"225","BAZ1B",2147,1815,0,0.0468429332060633,2.36755834876642,4.20362418823931e-18
"226","RANBP9",4022,3023,0.131411406289323,0.0165467973523472,0.857994556180378,0.141941334967864
"227","ETV7",24,1,27.1825075365721,0.0384897517517709,0,1
"228","SPRTN",4290,4795,2.00094605224268,0.0582436114457449,4.10429236960067,1.99989637708357e-98
"229","METTL13",2818,1515,0,0.0121849946244811,1.07770800760442,0.546603658292192
"230","DYRK4",3111,2507,3.26728861417629,0.000981974074141262,5.97141973374798,1.57608479546965e-124
"231","ZNF207",3379,3405,0.330222362640333,0.164634806410897,1.71667375968944,7.58127603743611e-11
"232","UQCRC1",4865,3181,0.450900654944049,0.164895131271705,0.85989823712192,0.137736871401936
"233","STARD3NL",3707,3100,0.296459352234289,0.079194107612745,3.34394858292022,5.49987066398617e-56
"234","CD9",4066,4624,11.956319376763,1.61786784358198e-14,4.68000178557316,1.36932363582152e-117
"235","HHATL",2231,2368,2.48306309082751,0.0260193837323312,3.67307377380431,2.62560332256632e-56
"236","NCAPD2",2610,3111,0.93288936609736,1,2.53858117707793,1.70967467749343e-31
"237","IFFO1",4377,3611,0.658922908740164,0.536236585036803,1.37612586303172,0.000160190596206314
"238","GIPR",1441,914,4.62285710316198,0.000436915260513388,2.60967337069581,1.88141116992885e-13
"239","PHF7",153,128,0,1,0.956552695873485,1
"240","SEMA3G",635,639,3.04743759475532,0.0847931279852205,3.40084559965573,1.57313827808632e-17
"241","NISCH",5111,4932,0.806950294690507,0.702157496050589,0.905904415904239,0.245323565440136
"242","STAB1",1110,79,33.3074037924911,7.3381740016948e-24,1.59306292435089,0.256884671773923
"243","FUZ",2553,2148,0.22126092053415,0.121450942593105,2.84365056834914,1.60853227074579e-31
"244","SLC6A13",267,113,2.32938340703722,0.355149313385562,0.640874417735911,0.632362204155289
"245","IDS",4273,4161,0.678093909386226,0.535066461269888,0.718788817023975,0.000374161805808059
"246","PRSS3",3517,2811,0.153750965910417,0.0245994056926598,1.10818993300592,0.288583702088739
"247","ZNF200",2103,1619,0.560979673681695,0.578691992469931,3.29973156388214,6.18676244115145e-35
"248","CD4",1243,502,18.1741436990915,7.76954558388651e-16,1.67734984142644,0.00816154821726088
"249","LRRC23",581,1022,0,1,5.1472191005194,1.63124504310374e-53
"250","BTK",1727,1222,17.0301765035764,1.18250105479111e-16,2.08193129814085,1.77516626249578e-09
"1","KIAA1407",1864,2267,0.639352607154035,0.767431123729668,3.68253846149783,5.96420912362602e-55
"2","CADPS",5559,4959,0.381380057585554,0.0603296425541378,0.792593234576348,0.00650917554136297
"3","NKX6-1",1,0,0,1,0,1
"4","CDS1",3023,3068,0.374901997051499,0.227624948083197,1.17489751789277,0.0883405176936518
"5","WDFY3",2879,2934,0.396324075545464,0.320738448574059,1.14533708704503,0.150354483727007
"6","COX18",2717,2271,0.890790650245105,1,1.68877862958504,7.98969163315967e-08
"7","PTPN13",4231,4074,3.13339200933958,0.0006238502140125,4.6160724673855,4.28078462785523e-110
"8","SYNPR",3278,1780,0.52607096915211,0.358304785794268,1.02315252854129,0.852020710561661
"9","ALB",287,220,0,1,0.887303325064169,0.86489365936869
"10","C3orf49",2064,1290,0.572537561718812,0.772666094851332,0.926631670533233,0.664628678258986
"11","C4orf36",2504,3644,0.713010489716679,0.794704821098828,4.82829969382881,5.48978747657881e-112
"12","THOC7",3936,2730,0.276374914182409,0.0546902432615081,1.52562871400857,4.848632944172e-06
"13","ATXN7",1733,1909,0.691529636513782,1,1.67010624389494,1.28384199225924e-06
"14","PSMD6",4138,3297,1.04290022536026,0.835309372053731,2.97686659935127,3.27418456051074e-46
"15","PRICKLE2",4662,3510,0.475022404962549,0.225643024277047,0.772797165188383,0.0100039890082263
"16","ADAMTS9",2910,2444,14.2254113379809,4.49372319227306e-16,3.66935733013527,2.07145088738927e-57
"17","PPM1K",3452,2776,0.322174831967635,0.113831606620041,2.1463089672101,4.94885612211797e-19
"18","FAM194A",1,0,0,1,0,1
"19","GMPS",4316,4225,0.247757665986167,0.0368111480252372,0.906688793645231,0.287142813511254
"20","TIPARP",4648,5154,9.11258539588457,5.40216798020903e-12,3.88032803237511,2.15073185566608e-92
"21","CCNL1",4810,4449,6.42024064511476,5.3492348981222e-09,3.81136025579165,3.95656895813567e-85
"22","PTX3",1973,1331,2.83836826179817,0.0133259710034219,2.32860558400085,1.22746418320528e-13
"23","HESX1",538,564,3.61361064305744,0.0573412816530176,5.00211758733376,3.62523369238116e-31
"24","DCLK3",2998,1925,0.582442626249821,0.474934813600178,0.770128953731789,0.0479470836919062
"25","SLMAP",3935,3741,0.276374914182409,0.0546902432615081,2.01963988944778,2.16930409161513e-19
"26","RPL9",1305,1081,0.935113134014421,1,3.96009522162997,5.79579975516442e-36
"27","SMIM14",4163,3719,0.258491477303359,0.055360590022019,1.98038141726146,3.21271279153771e-18
"28","RPP14",3379,2451,0.160975710196186,0.0370311550537746,0.955796844275326,0.747137388905366
"29","ABHD6",2081,1554,0.5680408738947,0.57894148438323,2.33329252343904,1.64782255644746e-15
"30","C3orf67",2170,2054,0.834361736336645,1,1.14208483007634,0.222083446008808
"31","RBM47",2184,1772,21.8136340479995,1.42802485338092e-20,3.39362930739993,1.5867606524264e-39
"32","APBB2",2996,3294,1.02551971584517,1,2.948284962736,1.95581432094216e-45
"33","IL17RE",1240,1052,0,0.268075268811444,3.36231010650525,7.71586698296433e-26
"34","IL17RC",2182,1940,1.79957748276389,0.165971703420022,3.84522384401626,2.70885243438034e-53
"35","CRELD1",4739,3767,0.340142324875333,0.0706358346512413,0.887022336783668,0.211583885615268
"36","PRRT3",5342,5430,0.515643834282838,0.184901716289977,1.01063718975428,0.877226594312481
"37","PCOLCE2",4,1,0,1,0,1
"38","U2SURP",4378,3909,0.658559599183895,0.536278641198473,3.50142378108568,3.00156720194179e-69
"39","MTMR14",2564,1532,0.220014458309339,0.121441489414359,3.33851204620091,2.71693854595689e-34
"40","TTC14",3138,3302,0.553400215528047,0.476490013694247,3.51959407020132,5.60767878774607e-64
"41","CXCL3",63,9,20.9690937762542,0.00477536837962949,0,1
"42","CXCL5",1903,1731,3.92469125929462,0.00078986792102945,3.46871938336909,1.66760151008455e-40
"43","PPBP",6,0,0,1,0,1
"44","MTHFD2L",4964,4726,1.67404342688226,0.167307985560686,3.75953951494067,2.67840057661192e-85
"45","CXCL1",634,211,10.9226367058619,6.85902534118189e-07,2.35350730584773,0.00122769944106759
"46","RCHY1",3819,3223,0.44071883731408,0.195137411124287,1.49670423284559,3.54498946462932e-06
"47","CCDC158",93,41,6.77932848818835,0.141268273918867,1.20737206732457,0.683586649879811
"48","GYG1",2721,2846,1.1426336633975,0.799665615461586,2.57550298171842,1.43981690813354e-30
"49","HPS3",3582,2986,10.1046243318783,8.662451659268e-13,3.43587969811408,1.29202820560933e-57
"50","TM4SF18",1678,2342,5.10892563785823,5.74779692070197e-05,6.04832362317276,7.07147369381216e-122
"51","TOPBP1",3745,2568,0.451099266355492,0.269286837245449,0.982545562035854,0.916197648228388
"52","RYK",4708,4423,1.21785360208578,0.552555584722528,4.21016230344153,2.74704222586354e-99
"53","SNRK",3864,2760,0.434551693306492,0.194931472903398,0.863429732082839,0.185013676958111
"54","DNAJC5G",2804,2294,0.860869601557025,1,1.28507833120109,0.0148401366794592
"55","UCN",1058,416,0,0.419564768114015,1.58350953647322,0.032303299058848
"56","ZNF513",3549,2758,0.152243433264824,0.0244526514209879,1.17760262818787,0.0923946032559595
"57","SLC4A1AP",3287,1696,0,0.00483559615514209,1.17880218851085,0.162451360631572
"58","PLB1",1787,1654,1.41115371946873,0.534266423209309,1.30021640953467,0.0284955035130531
"59","SPDYA",103,24,0,1,0,0.624180880182715
"60","KIAA1143",4136,3923,0.704872022130265,0.672767638212134,2.21701568096995,7.51803478341769e-26
"61","KIF15",335,341,0,1,2.39475740836286,3.89490140364418e-05
"62","WDR43",4661,4071,1.06346119732518,0.841625836862774,3.41077222464501,1.40227450112775e-67
"63","ZDHHC3",1398,744,0.423827394306806,0.72780623055285,1.02403058292899,0.85085221427272
"64","CDCP1",1690,995,2.85055851267311,0.0186122645298214,0.827097187237236,0.325969015631503
"65","CLEC3B",1320,1713,0.92390187654145,1,3.9916456997004,4.62082661101591e-52
"66","SLC6A20",174,26,7.41155270373755,0.032843326675291,1.96313216192937,0.286588878948087
"67","LZTFL1",3952,3244,0.274970273233928,0.0545352228893872,1.29080497900266,0.00432464232955489
"68","FYCO1",3405,4460,1.09253231177003,0.819129124896976,4.69244464584254,1.32374411697952e-116
"69","CCR1",2093,1506,16.7798210712059,3.30495176438916e-17,2.53558925353271,1.25655233531203e-18
"70","LRRC2",4116,3138,0.262167543896365,0.0547191471155158,0.777124654995505,0.0159144430844605
"71","ELP6",3696,2516,0.145210660387229,0.0246822658495541,2.49389799840675,3.62413212025684e-26
"72","FBXO40",2536,1872,0.222617561486032,0.121510840080382,1.37874923060028,0.00423399663474926
"73","DTX3L",4189,4466,11.5401971776037,3.56516446458843e-14,4.13647642192143,4.86961242354165e-97
"74","ZNF148",4231,3827,0.390154733275735,0.141609465293104,1.8693995863764,1.28448746718684e-15
"75","NMNAT3",66,52,0,1,0.460990842757735,0.72470780766663
"76","SMIM12",3276,1893,0.16692233184764,0.0371571623053558,1.36134373460236,0.00538428910487323
"77","ZMYM6",2189,2478,1.13148303723398,0.779465212397878,1.69634905898697,2.22796293248196e-08
"78","TPRA1",2840,2238,0,0.0121619158445489,2.3288153986677,2.67435406534853e-20
"79","YEATS2",4037,3666,0.56529901433512,0.393671762793655,1.05411860353394,0.557564276014456
"80","GRIK3",3983,3626,0.272845231824037,0.0543626522553929,1.0936171777986,0.318682198570041
"81","ZC3H12A",1997,1601,8.13525620982889,4.94403042534192e-09,6.62636237403607,2.06765401694835e-108
"82","MEAF6",4571,3469,0.231005611209859,0.0246499054585336,1.10989132462594,0.248281091679175
"83","SNIP1",2290,1247,0,0.0497154096406741,1.76248443782571,6.33443902519276e-06
"84","DNALI1",2381,3364,1.63482851580192,0.278224492328791,4.53946307778115,1.70227682874928e-98
"85","POLR2H",2975,1812,0.804326415895899,1,2.80032060520279,9.322049251494e-27
"86","KLF15",3372,3798,3.32346383821199,0.000621736165276557,4.51418514945292,1.91339647225676e-103
"87","CCDC37",1,0,0,1,0,1
"88","CAMK2N2",4292,3807,0.24935477176711,0.03679027639978,0.875670837546561,0.155504037752346
"89","LIPH",1385,1761,0.428037458863237,0.727069000587272,1.512475615656,0.000217271170299366
"90","TMEM41A",1557,1339,4.24984469751046,0.000772865426490488,3.53297817610721,1.80837093428637e-34
"91","RPN1",3414,1888,2.32209354352203,0.0210813838956121,3.19046489313664,1.2230243816271e-36
"92","SENP2",3985,3656,0.132819598595052,0.0162855775431339,0.968165370916961,0.751982145744351
"93","HEYL",2315,2251,3.59859630325163,0.000950638714155534,3.78036565614967,2.54582093593736e-57
"94","IFT122",3284,2450,0.922858752157065,1,0.854842658668949,0.179209471978734
"95","RHO",1262,1542,0,0.270060423009993,1.36806313134686,0.00946907731646813
"96","RFC4",2215,1388,0,0.0477797527378272,4.36926953910722,5.30699506057207e-52
"97","RPL39L",2234,1015,0.25614918451217,0.263231885770304,2.0974262732392,2.24251888280165e-08
"98","BAP1",4517,3860,0.634099064189367,0.419961570852412,0.883632188699021,0.18532770683869
"99","TKT",1137,610,2.279785654065,0.113520846439231,1.31257299391971,0.145715964760311
"100","PRKCD",3283,3229,0.341350692708719,0.162093271441619,1.13352503739949,0.167627276431316
"1","RASGRP2",4273,3293,0.528204654059505,0.298346336832806,0.850959280910148,0.10855739282063
"2","PSME4",1498,1594,0.808596258824194,1,1.67466915959319,5.69840511584604e-06
"3","IFT80",4069,3510,0.409122875290365,0.141235593909336,3.10746340302648,2.21327996475082e-52
"4","SIRT2",3157,3227,1.19205945953822,0.637992768107016,5.00789968938211,1.9731270911848e-111
"5","ERLEC1",4265,3480,0.386755019366268,0.142239206408794,0.943454039251784,0.579903204902618
"6","PPP2R5B",5357,5000,0.513575464296455,0.184722322773354,0.778089958518336,0.00316379857420253
"7","PYGM",1875,1967,1.33902864094634,0.545945648751545,3.71323536780511,1.59007579086473e-50
"8","MAST4",4840,4750,0.331516307667666,0.0718575212837937,0.976920586227499,0.807369095070401
"9","GPR116",394,319,8.77864213288507,0.000439403145209193,1.49963841222984,0.0876748001214202
"10","SDK2",4936,4738,0.323645711714468,0.0488777685237525,0.960462932404072,0.654535768645128
"11","NUP133",4767,4282,0.732979058241869,0.689946014925476,3.48294719700265,7.31070445773699e-72
"12","NUCKS1",4499,4496,0.362606197935103,0.100828265833109,2.15009618505015,6.98410356461577e-26
"13","VPS35",4810,3893,0.334237554371084,0.071339429758208,1.37528543827637,0.000105013900210121
"14","DNAJA2",4951,3730,0.322511405219907,0.0488545733875425,1.51537958717374,3.87607713397407e-07
"15","BCL3",584,436,3.32167701484451,0.0697405290219913,1.50502384988775,0.0500723079432473
"16","KCNAB2",5008,5499,0.317879775404622,0.0489482324801723,1.0233464634284,0.758363049719
"17","ABCC9",3426,4011,4.9009706607226,2.40157342684784e-06,3.52340027502639,4.69495970948532e-71
"18","GAL",209,99,0,1,1.25312228954467,0.604493466960303
"19","CLEC2D",228,82,0,1,4.47720987913043,2.60671515678542e-05
"20","FUNDC1",4027,3004,0.566799827078619,0.393466090793578,1.73272853861239,2.49689034482996e-10
"21","MAOB",1269,1241,17.7615299311771,1.1533207630326e-15,1.14072765968225,0.338543096613313
"22","RORA",3780,4155,0.28985494236484,0.0790609274627004,1.66756226806052,4.37771113163101e-11
"23","DRD4",207,217,0,1,0.328032830423325,0.0379169945483528
"24","TGFBR3",4312,5432,8.10942062332016,6.52233522481704e-11,4.16183279885513,3.33449256262654e-104
"25","KIAA1107",4199,2478,0.255918279924142,0.0371540387950371,1.01198749753838,0.91483656807832
"26","ATP1B3",2690,2267,0.208471457163528,0.123637713449195,0.89742467912107,0.373644690998912
