Gene	Set
SV2B	C4A-negative-GTEx
FAM174B	C4A-negative-GTEx
CTD-2536I1.1	C4A-negative-GTEx
LRRC28	C4A-negative-GTEx
MEF2A	C4A-negative-GTEx
ALDH1A3	C4A-negative-GTEx
RP11-66B24.4	C4A-negative-GTEx
LRRK1	C4A-negative-GTEx
NHLRC4	C4A-negative-GTEx
PDPK1	C4A-negative-GTEx
AC141586.5	C4A-negative-GTEx
OR1F1	C4A-negative-GTEx
SLX4	C4A-negative-GTEx
HMOX2	C4A-negative-GTEx
GLYR1	C4A-negative-GTEx
UBN1	C4A-negative-GTEx
PPL	C4A-negative-GTEx
SEC14L5	C4A-negative-GTEx
RBFOX1	C4A-negative-GTEx
USP7	C4A-negative-GTEx
RP11-473I1.9	C4A-negative-GTEx
RP11-297M9.2	C4A-negative-GTEx
GRIN2A	C4A-negative-GTEx
TVP23A	C4A-negative-GTEx
CPPED1	C4A-negative-GTEx
SHISA9	C4A-negative-GTEx
MKL2	C4A-negative-GTEx
NOMO1	C4A-negative-GTEx
C16orf45	C4A-negative-GTEx
KIAA0430	C4A-negative-GTEx
ABCC1	C4A-negative-GTEx
XYLT1	C4A-negative-GTEx
RP11-1212A22.1	C4A-negative-GTEx
NOMO2	C4A-negative-GTEx
COQ7	C4A-negative-GTEx
GDE1	C4A-negative-GTEx
CRYM	C4A-negative-GTEx
C16orf52	C4A-negative-GTEx
POLR3E	C4A-negative-GTEx
CDR2	C4A-negative-GTEx
RRN3P3	C4A-negative-GTEx
USP31	C4A-negative-GTEx
UBFD1	C4A-negative-GTEx
PALB2	C4A-negative-GTEx
DCTN5	C4A-negative-GTEx
CTD-2196E14.9	C4A-negative-GTEx
CTD-2196E14.4	C4A-negative-GTEx
PRKCB	C4A-negative-GTEx
SBK1	C4A-negative-GTEx
RP11-231C14.3	C4A-negative-GTEx
DOC2A	C4A-negative-GTEx
RP11-455F5.5	C4A-negative-GTEx
C16orf93	C4A-negative-GTEx
FBXL19-AS1	C4A-negative-GTEx
STX1B	C4A-negative-GTEx
CLUHP3	C4A-negative-GTEx
ZNF720	C4A-negative-GTEx
VPS35	C4A-negative-GTEx
C16orf87	C4A-negative-GTEx
NETO2	C4A-negative-GTEx
ITFG1	C4A-negative-GTEx
PHKB	C4A-negative-GTEx
ADCY7	C4A-negative-GTEx
CYLD	C4A-negative-GTEx
TOX3	C4A-negative-GTEx
AKTIP	C4A-negative-GTEx
RPGRIP1L	C4A-negative-GTEx
FTO	C4A-negative-GTEx
RP11-461O7.1	C4A-negative-GTEx
NUDT21	C4A-negative-GTEx
FAM192A	C4A-negative-GTEx
DOK4	C4A-negative-GTEx
KATNB1	C4A-negative-GTEx
C16orf80	C4A-negative-GTEx
CCDC113	C4A-negative-GTEx
NDRG4	C4A-negative-GTEx
GOT2	C4A-negative-GTEx
CDH8	C4A-negative-GTEx
BEAN1	C4A-negative-GTEx
DYNC1LI2	C4A-negative-GTEx
KCTD19	C4A-negative-GTEx
ZFP90	C4A-negative-GTEx
TANGO6	C4A-negative-GTEx
WWP2	C4A-negative-GTEx
HYDIN	C4A-negative-GTEx
ZNF23	C4A-negative-GTEx
ZNF19	C4A-negative-GTEx
PHLPP2	C4A-negative-GTEx
AP1G1	C4A-negative-GTEx
AC004158.3	C4A-negative-GTEx
AC140912.1	C4A-negative-GTEx
ADAT1	C4A-negative-GTEx
CNTNAP4	C4A-negative-GTEx
CDH13	C4A-negative-GTEx
MBTPS1	C4A-negative-GTEx
HSDL1	C4A-negative-GTEx
DNAAF1	C4A-negative-GTEx
USP10	C4A-negative-GTEx
KIAA0513	C4A-negative-GTEx
GSE1	C4A-negative-GTEx
RP11-863P13.4	C4A-negative-GTEx
RP11-830F9.5	C4A-negative-GTEx
ZNF778	C4A-negative-GTEx
FANCA	C4A-negative-GTEx
SPIRE2	C4A-negative-GTEx
CENPBD1	C4A-negative-GTEx
DBNDD1	C4A-negative-GTEx
DOC2B	C4A-negative-GTEx
RP11-1260E13.4	C4A-negative-GTEx
VPS53	C4A-negative-GTEx
ABR	C4A-negative-GTEx
PITPNA	C4A-negative-GTEx
SERPINF1	C4A-negative-GTEx
TSR1	C4A-negative-GTEx
PAFAH1B1	C4A-negative-GTEx
RAP1GAP2	C4A-negative-GTEx
P2RX5	C4A-negative-GTEx
C17orf107	C4A-negative-GTEx
CAMTA2	C4A-negative-GTEx
RABEP1	C4A-negative-GTEx
DHX33	C4A-negative-GTEx
PITPNM3	C4A-negative-GTEx
MED31	C4A-negative-GTEx
NEURL4	C4A-negative-GTEx
ZBTB4	C4A-negative-GTEx
CHD3	C4A-negative-GTEx
KCNAB3	C4A-negative-GTEx
VAMP2	C4A-negative-GTEx
CTC1	C4A-negative-GTEx
NDEL1	C4A-negative-GTEx
MYH10	C4A-negative-GTEx
WDR16	C4A-negative-GTEx
USP43	C4A-negative-GTEx
GAS7	C4A-negative-GTEx
MAP2K4	C4A-negative-GTEx
ARHGAP44	C4A-negative-GTEx
COX10-AS1	C4A-negative-GTEx
ZNF286A	C4A-negative-GTEx
NCOR1	C4A-negative-GTEx
LRRC48	C4A-negative-GTEx
AC087163.2	C4A-negative-GTEx
GID4	C4A-negative-GTEx
MYO15A	C4A-negative-GTEx
FBXW10	C4A-negative-GTEx
RNF112	C4A-negative-GTEx
MEIS3P2	C4A-negative-GTEx
USP22	C4A-negative-GTEx
KCNJ12	C4A-negative-GTEx
C17orf51	C4A-negative-GTEx
NOS2	C4A-negative-GTEx
NLK	C4A-negative-GTEx
SARM1	C4A-negative-GTEx
KIAA0100	C4A-negative-GTEx
SEZ6	C4A-negative-GTEx
CORO6	C4A-negative-GTEx
CTD-2349P21.9	C4A-negative-GTEx
NF1	C4A-negative-GTEx
RAB11FIP4	C4A-negative-GTEx
C17orf75	C4A-negative-GTEx
CDK5R1	C4A-negative-GTEx
RP11-466A19.1	C4A-negative-GTEx
C17orf102	C4A-negative-GTEx
RAD51D	C4A-negative-GTEx
NLE1	C4A-negative-GTEx
PIGW	C4A-negative-GTEx
ACACA	C4A-negative-GTEx
TADA2A	C4A-negative-GTEx
RP11-1407O15.2	C4A-negative-GTEx
GPR179	C4A-negative-GTEx
SOCS7	C4A-negative-GTEx
SRCIN1	C4A-negative-GTEx
C17orf96	C4A-negative-GTEx
CTB-58E17.5	C4A-negative-GTEx
PIP4K2B	C4A-negative-GTEx
LINC00672	C4A-negative-GTEx
PLXDC1	C4A-negative-GTEx
MSL1	C4A-negative-GTEx
WIPF2	C4A-negative-GTEx
KRT222	C4A-negative-GTEx
KLHL11	C4A-negative-GTEx
ATP6V0A1	C4A-negative-GTEx
TUBG2	C4A-negative-GTEx
CNTNAP1	C4A-negative-GTEx
BECN1	C4A-negative-GTEx
PSME3	C4A-negative-GTEx
LINC00671	C4A-negative-GTEx
RUNDC1	C4A-negative-GTEx
DUSP3	C4A-negative-GTEx
MPP2	C4A-negative-GTEx
ATXN7L3	C4A-negative-GTEx
GPATCH8	C4A-negative-GTEx
CCDC43	C4A-negative-GTEx
ADAM11	C4A-negative-GTEx
CTD-2020K17.1	C4A-negative-GTEx
CRHR1-IT1	C4A-negative-GTEx
MAPT	C4A-negative-GTEx
NSF	C4A-negative-GTEx
CDC27	C4A-negative-GTEx
NPEPPS	C4A-negative-GTEx
UBE2Z	C4A-negative-GTEx
KAT7	C4A-negative-GTEx
RP11-1094H24.4	C4A-negative-GTEx
CA10	C4A-negative-GTEx
TOM1L1	C4A-negative-GTEx
COX11	C4A-negative-GTEx
HLF	C4A-negative-GTEx
MMD	C4A-negative-GTEx
DGKE	C4A-negative-GTEx
COIL	C4A-negative-GTEx
DYNLL2	C4A-negative-GTEx
BZRAP1-AS1	C4A-negative-GTEx
MTMR4	C4A-negative-GTEx
PPM1E	C4A-negative-GTEx
TRIM37	C4A-negative-GTEx
GDPD1	C4A-negative-GTEx
YPEL2	C4A-negative-GTEx
CLTC	C4A-negative-GTEx
RPS6KB1	C4A-negative-GTEx
USP32	C4A-negative-GTEx
APPBP2	C4A-negative-GTEx
BCAS3	C4A-negative-GTEx
TLK2	C4A-negative-GTEx
TANC2	C4A-negative-GTEx
CYB561	C4A-negative-GTEx
RP11-214C8.2	C4A-negative-GTEx
BPTF	C4A-negative-GTEx
PRKAR1A	C4A-negative-GTEx
ABCA9	C4A-negative-GTEx
ABCA5	C4A-negative-GTEx
COG1	C4A-negative-GTEx
RAB37	C4A-negative-GTEx
FADS6	C4A-negative-GTEx
GGA3	C4A-negative-GTEx
RNF157	C4A-negative-GTEx
MFSD11	C4A-negative-GTEx
RP11-13K12.5	C4A-negative-GTEx
TNRC6C	C4A-negative-GTEx
CTD-2047H16.4	C4A-negative-GTEx
NPTX1	C4A-negative-GTEx
BAIAP2-AS1	C4A-negative-GTEx
RP11-1055B8.7	C4A-negative-GTEx
FSCN2	C4A-negative-GTEx
MAFG-AS1	C4A-negative-GTEx
USP14	C4A-negative-GTEx
DLGAP1	C4A-negative-GTEx
C18orf42	C4A-negative-GTEx
EPB41L3	C4A-negative-GTEx
TMEM200C	C4A-negative-GTEx
L3MBTL4	C4A-negative-GTEx
ARHGAP28	C4A-negative-GTEx
RAB12	C4A-negative-GTEx
SOGA2	C4A-negative-GTEx
RALBP1	C4A-negative-GTEx
NAPG	C4A-negative-GTEx
SPIRE1	C4A-negative-GTEx
SEH1L	C4A-negative-GTEx
LDLRAD4	C4A-negative-GTEx
RNMT	C4A-negative-GTEx
RP11-411B10.4	C4A-negative-GTEx
MIB1	C4A-negative-GTEx
TMEM241	C4A-negative-GTEx
TTC39C	C4A-negative-GTEx
CABYR	C4A-negative-GTEx
OSBPL1A	C4A-negative-GTEx
TAF4B	C4A-negative-GTEx
B4GALT6	C4A-negative-GTEx
RP11-549B18.1	C4A-negative-GTEx
TRAPPC8	C4A-negative-GTEx
ASXL3	C4A-negative-GTEx
MAPRE2	C4A-negative-GTEx
RPRD1A	C4A-negative-GTEx
ELP2	C4A-negative-GTEx
FHOD3	C4A-negative-GTEx
TPGS2	C4A-negative-GTEx
KIAA1328	C4A-negative-GTEx
RP11-95O2.1	C4A-negative-GTEx
CELF4	C4A-negative-GTEx
PIK3C3	C4A-negative-GTEx
RIT2	C4A-negative-GTEx
SYT4	C4A-negative-GTEx
RP11-456K23.1	C4A-negative-GTEx
SETBP1	C4A-negative-GTEx
EPG5	C4A-negative-GTEx
RNF165	C4A-negative-GTEx
PIAS2	C4A-negative-GTEx
HDHD2	C4A-negative-GTEx
DYM	C4A-negative-GTEx
MYO5B	C4A-negative-GTEx
DCC	C4A-negative-GTEx
MBD2	C4A-negative-GTEx
RAB27B	C4A-negative-GTEx
CCDC68	C4A-negative-GTEx
TCF4	C4A-negative-GTEx
WDR7	C4A-negative-GTEx
ST8SIA3	C4A-negative-GTEx
NARS	C4A-negative-GTEx
KIAA1468	C4A-negative-GTEx
TNFRSF11A	C4A-negative-GTEx
VPS4B	C4A-negative-GTEx
CDH7	C4A-negative-GTEx
TMX3	C4A-negative-GTEx
DOK6	C4A-negative-GTEx
NETO1	C4A-negative-GTEx
ZNF407	C4A-negative-GTEx
ZADH2	C4A-negative-GTEx
ZNF236	C4A-negative-GTEx
DIRAS1	C4A-negative-GTEx
ZNF554	C4A-negative-GTEx
TLE2	C4A-negative-GTEx
ATCAY	C4A-negative-GTEx
ZBTB7A	C4A-negative-GTEx
TNFAIP8L1	C4A-negative-GTEx
PTPRS	C4A-negative-GTEx
ZNF557	C4A-negative-GTEx
MCOLN1	C4A-negative-GTEx
EVI5L	C4A-negative-GTEx
FBN3	C4A-negative-GTEx
ZNF562	C4A-negative-GTEx
ZNF846	C4A-negative-GTEx
PDE4A	C4A-negative-GTEx
RAB3D	C4A-negative-GTEx
FBXW9	C4A-negative-GTEx
TNPO2	C4A-negative-GTEx
LPHN1	C4A-negative-GTEx
SLC1A6	C4A-negative-GTEx
CTC-429P9.5	C4A-negative-GTEx
TMEM38A	C4A-negative-GTEx
BABAM1	C4A-negative-GTEx
UNC13A	C4A-negative-GTEx
FCHO1	C4A-negative-GTEx
KIAA1683	C4A-negative-GTEx
SUGP2	C4A-negative-GTEx
ZNF253	C4A-negative-GTEx
ZNF66	C4A-negative-GTEx
ZNF714	C4A-negative-GTEx
ZNF493	C4A-negative-GTEx
ZNF429	C4A-negative-GTEx
ZNF675	C4A-negative-GTEx
ZNF681	C4A-negative-GTEx
C19orf12	C4A-negative-GTEx
CTC-448F2.6	C4A-negative-GTEx
TSHZ3	C4A-negative-GTEx
UBA2	C4A-negative-GTEx
C19orf55	C4A-negative-GTEx
CLIP3	C4A-negative-GTEx
ZFP14	C4A-negative-GTEx
CTD-3162L10.5	C4A-negative-GTEx
ZNF529	C4A-negative-GTEx
ZNF382	C4A-negative-GTEx
CTD-3234P18.2	C4A-negative-GTEx
AC074138.3	C4A-negative-GTEx
ZNF567	C4A-negative-GTEx
ZNF793	C4A-negative-GTEx
ZFP30	C4A-negative-GTEx
ZNF573	C4A-negative-GTEx
EID2	C4A-negative-GTEx
ZNF780B	C4A-negative-GTEx
ZNF780A	C4A-negative-GTEx
C19orf47	C4A-negative-GTEx
IRGQ	C4A-negative-GTEx
LYPD5	C4A-negative-GTEx
ZNF283	C4A-negative-GTEx
ZNF233	C4A-negative-GTEx
ZNF112	C4A-negative-GTEx
ZNF180	C4A-negative-GTEx
CD3EAP	C4A-negative-GTEx
OPA3	C4A-negative-GTEx
DMWD	C4A-negative-GTEx
CTC-344H19.4	C4A-negative-GTEx
PNMAL1	C4A-negative-GTEx
PNMAL2	C4A-negative-GTEx
CALM3	C4A-negative-GTEx
FKRP	C4A-negative-GTEx
SAE1	C4A-negative-GTEx
MEIS3	C4A-negative-GTEx
SHANK1	C4A-negative-GTEx
IGLON5	C4A-negative-GTEx
HAS1	C4A-negative-GTEx
ZNF611	C4A-negative-GTEx
MYADM	C4A-negative-GTEx
CTC-550B14.7	C4A-negative-GTEx
PPP1R12C	C4A-negative-GTEx
BRSK1	C4A-negative-GTEx
ZNF583	C4A-negative-GTEx
ZFP28	C4A-negative-GTEx
ZNF470	C4A-negative-GTEx
ZNF71	C4A-negative-GTEx
SMIM17	C4A-negative-GTEx
AC006115.3	C4A-negative-GTEx
ZIM2	C4A-negative-GTEx
PEG3	C4A-negative-GTEx
MIMT1	C4A-negative-GTEx
ZNF134	C4A-negative-GTEx
ZNF154	C4A-negative-GTEx
ZNF776	C4A-negative-GTEx
ZNF587	C4A-negative-GTEx
ZNF418	C4A-negative-GTEx
LETM1P2	C4A-negative-GTEx
ZNF329	C4A-negative-GTEx
ZNF544	C4A-negative-GTEx
A1BG-AS1	C4A-negative-GTEx
ZNF132	C4A-negative-GTEx
ZNF324B	C4A-negative-GTEx
ZNF324	C4A-negative-GTEx
NRSN2	C4A-negative-GTEx
LZTS3	C4A-negative-GTEx
ATRN	C4A-negative-GTEx
SIGLEC1	C4A-negative-GTEx
PANK2	C4A-negative-GTEx
ADRA1D	C4A-negative-GTEx
TMEM230	C4A-negative-GTEx
GPCPD1	C4A-negative-GTEx
RP5-1022P6.3	C4A-negative-GTEx
CHGB	C4A-negative-GTEx
TMX4	C4A-negative-GTEx
PLCB1	C4A-negative-GTEx
PLCB4	C4A-negative-GTEx
PAK7	C4A-negative-GTEx
ANKEF1	C4A-negative-GTEx
SNAP25	C4A-negative-GTEx
MKKS	C4A-negative-GTEx
BTBD3	C4A-negative-GTEx
TASP1	C4A-negative-GTEx
NDUFAF5	C4A-negative-GTEx
MACROD2	C4A-negative-GTEx
FLRT3	C4A-negative-GTEx
PCSK2	C4A-negative-GTEx
BFSP1	C4A-negative-GTEx
DSTN	C4A-negative-GTEx
CSRP2BP	C4A-negative-GTEx
DZANK1	C4A-negative-GTEx
C20orf26	C4A-negative-GTEx
NAPB	C4A-negative-GTEx
RP4-738P15.1	C4A-negative-GTEx
REM1	C4A-negative-GTEx
RP3-324O17.4	C4A-negative-GTEx
XKR7	C4A-negative-GTEx
TSPY26P	C4A-negative-GTEx
KIF3B	C4A-negative-GTEx
C20orf112	C4A-negative-GTEx
NECAB3	C4A-negative-GTEx
E2F1	C4A-negative-GTEx
ITCH	C4A-negative-GTEx
GGT7	C4A-negative-GTEx
MMP24	C4A-negative-GTEx
UQCC1	C4A-negative-GTEx
PHF20	C4A-negative-GTEx
LINC00657	C4A-negative-GTEx
EPB41L1	C4A-negative-GTEx
DLGAP4	C4A-negative-GTEx
NDRG3	C4A-negative-GTEx
NNAT	C4A-negative-GTEx
RALGAPB	C4A-negative-GTEx
SLC32A1	C4A-negative-GTEx
PPP1R16B	C4A-negative-GTEx
MAFB	C4A-negative-GTEx
CHD6	C4A-negative-GTEx
PTPRT	C4A-negative-GTEx
RP1-269M15.3	C4A-negative-GTEx
L3MBTL1	C4A-negative-GTEx
TOX2	C4A-negative-GTEx
TTPAL	C4A-negative-GTEx
SERINC3	C4A-negative-GTEx
RP11-445H22.4	C4A-negative-GTEx
YWHAB	C4A-negative-GTEx
SLC12A5	C4A-negative-GTEx
RP4-569M23.4	C4A-negative-GTEx
NCOA3	C4A-negative-GTEx
ARFGEF2	C4A-negative-GTEx
CSE1L	C4A-negative-GTEx
KCNB1	C4A-negative-GTEx
PTGIS	C4A-negative-GTEx
MOCS3	C4A-negative-GTEx
ATP9A	C4A-negative-GTEx
CYP24A1	C4A-negative-GTEx
PFDN4	C4A-negative-GTEx
CBLN4	C4A-negative-GTEx
ZBP1	C4A-negative-GTEx
RAB22A	C4A-negative-GTEx
VAPB	C4A-negative-GTEx
EDN3	C4A-negative-GTEx
FAM217B	C4A-negative-GTEx
SS18L1	C4A-negative-GTEx
CABLES2	C4A-negative-GTEx
KCNQ2	C4A-negative-GTEx
RTEL1	C4A-negative-GTEx
DNAJC5	C4A-negative-GTEx
ZNF512B	C4A-negative-GTEx
RBM11	C4A-negative-GTEx
NRIP1	C4A-negative-GTEx
USP25	C4A-negative-GTEx
CXADR	C4A-negative-GTEx
NCAM2	C4A-negative-GTEx
APP	C4A-negative-GTEx
ADAMTS5	C4A-negative-GTEx
N6AMT1	C4A-negative-GTEx
LTN1	C4A-negative-GTEx
RWDD2B	C4A-negative-GTEx
GRIK1	C4A-negative-GTEx
TIAM1	C4A-negative-GTEx
HUNK	C4A-negative-GTEx
SYNJ1	C4A-negative-GTEx
DNAJC28	C4A-negative-GTEx
CRYZL1	C4A-negative-GTEx
AP000322.54	C4A-negative-GTEx
AP000322.53	C4A-negative-GTEx
DOPEY2	C4A-negative-GTEx
TTC3	C4A-negative-GTEx
DYRK1A	C4A-negative-GTEx
PSMG1	C4A-negative-GTEx
BRWD1	C4A-negative-GTEx
DSCAM	C4A-negative-GTEx
TRAPPC10	C4A-negative-GTEx
TRPM2	C4A-negative-GTEx
ADARB1	C4A-negative-GTEx
BX322557.10	C4A-negative-GTEx
MCM3AP-AS1	C4A-negative-GTEx
CECR6	C4A-negative-GTEx
PEX26	C4A-negative-GTEx
DGCR5	C4A-negative-GTEx
DGCR9	C4A-negative-GTEx
HIRA	C4A-negative-GTEx
C22orf29	C4A-negative-GTEx
TANGO2	C4A-negative-GTEx
AC006547.14	C4A-negative-GTEx
RTN4R	C4A-negative-GTEx
PI4KA	C4A-negative-GTEx
SLC7A4	C4A-negative-GTEx
PPM1F	C4A-negative-GTEx
LL22NC03-80A10.6	C4A-negative-GTEx
ZNF280B	C4A-negative-GTEx
GNAZ	C4A-negative-GTEx
SLC2A11	C4A-negative-GTEx
SGSM1	C4A-negative-GTEx
CTA-390C10.10	C4A-negative-GTEx
ADRBK2	C4A-negative-GTEx
SEZ6L	C4A-negative-GTEx
MIAT	C4A-negative-GTEx
PITPNB	C4A-negative-GTEx
RFPL1S	C4A-negative-GTEx
THOC5	C4A-negative-GTEx
OSBP2	C4A-negative-GTEx
INPP5J	C4A-negative-GTEx
AC005003.1	C4A-negative-GTEx
DEPDC5	C4A-negative-GTEx
C22orf24	C4A-negative-GTEx
YWHAH	C4A-negative-GTEx
SYN3	C4A-negative-GTEx
LARGE	C4A-negative-GTEx
RBFOX2	C4A-negative-GTEx
RP5-1119A7.17	C4A-negative-GTEx
CACNG2	C4A-negative-GTEx
BAIAP2L2	C4A-negative-GTEx
NPTXR	C4A-negative-GTEx
CBX6	C4A-negative-GTEx
CBX7	C4A-negative-GTEx
SYNGR1	C4A-negative-GTEx
RP5-1104E15.6	C4A-negative-GTEx
ADSL	C4A-negative-GTEx
MCHR1	C4A-negative-GTEx
SLC25A17	C4A-negative-GTEx
DNAJB7	C4A-negative-GTEx
L3MBTL2	C4A-negative-GTEx
ZC3H7B	C4A-negative-GTEx
44077	C4A-negative-GTEx
NDUFA6-AS1	C4A-negative-GTEx
OLA1P1	C4A-negative-GTEx
TCF20	C4A-negative-GTEx
AL022476.2	C4A-negative-GTEx
MPPED1	C4A-negative-GTEx
SULT4A1	C4A-negative-GTEx
KIAA1644	C4A-negative-GTEx
LDOC1L	C4A-negative-GTEx
CTA-217C2.1	C4A-negative-GTEx
NUP50	C4A-negative-GTEx
RIBC2	C4A-negative-GTEx
C22orf26	C4A-negative-GTEx
CERK	C4A-negative-GTEx
RABL2B	C4A-negative-GTEx
MXRA5	C4A-negative-GTEx
RP11-706O15.1	C4A-negative-GTEx
NLGN4X	C4A-negative-GTEx
STS	C4A-negative-GTEx
SHROOM2	C4A-negative-GTEx
CLCN4	C4A-negative-GTEx
HCCS	C4A-negative-GTEx
MSL3	C4A-negative-GTEx
FRMPD4	C4A-negative-GTEx
PRPS2	C4A-negative-GTEx
GLRA2	C4A-negative-GTEx
AP1S2	C4A-negative-GTEx
REPS2	C4A-negative-GTEx
CDKL5	C4A-negative-GTEx
PPEF1	C4A-negative-GTEx
SH3KBP1	C4A-negative-GTEx
MAP7D2	C4A-negative-GTEx
EIF1AX	C4A-negative-GTEx
RPS6KA3	C4A-negative-GTEx
CNKSR2	C4A-negative-GTEx
KLHL34	C4A-negative-GTEx
MBTPS2	C4A-negative-GTEx
FAM3C2	C4A-negative-GTEx
GS1-358P8.4	C4A-negative-GTEx
IL1RAPL1	C4A-negative-GTEx
TAB3	C4A-negative-GTEx
XK	C4A-negative-GTEx
DYNLT3	C4A-negative-GTEx
ATP6AP2	C4A-negative-GTEx
USP9X	C4A-negative-GTEx
CASK	C4A-negative-GTEx
ZNF674	C4A-negative-GTEx
CDK16	C4A-negative-GTEx
ZNF41	C4A-negative-GTEx
TBC1D25	C4A-negative-GTEx
GRIPAP1	C4A-negative-GTEx
SYP	C4A-negative-GTEx
CACNA1F	C4A-negative-GTEx
USP27X	C4A-negative-GTEx
NUDT10	C4A-negative-GTEx
RP11-258C19.5	C4A-negative-GTEx
IQSEC2	C4A-negative-GTEx
TRO	C4A-negative-GTEx
KLF8	C4A-negative-GTEx
UBQLN2	C4A-negative-GTEx
SPIN3	C4A-negative-GTEx
SPIN2B	C4A-negative-GTEx
ZXDB	C4A-negative-GTEx
SPIN4	C4A-negative-GTEx
ARHGEF9	C4A-negative-GTEx
AMER1	C4A-negative-GTEx
ZC4H2	C4A-negative-GTEx
ZC3H12B	C4A-negative-GTEx
DLG3	C4A-negative-GTEx
SNX12	C4A-negative-GTEx
OGT	C4A-negative-GTEx
PABPC1L2B	C4A-negative-GTEx
PABPC1L2A	C4A-negative-GTEx
NAP1L6	C4A-negative-GTEx
NAP1L2	C4A-negative-GTEx
CHIC1	C4A-negative-GTEx
FTX	C4A-negative-GTEx
RP3-368A4.5	C4A-negative-GTEx
RAB11FIP1P1	C4A-negative-GTEx
RP3-368A4.6	C4A-negative-GTEx
RLIM	C4A-negative-GTEx
KIAA2022	C4A-negative-GTEx
UPRT	C4A-negative-GTEx
ZDHHC15	C4A-negative-GTEx
TTC3P1	C4A-negative-GTEx
MAGEE1	C4A-negative-GTEx
RP1-279N11.1	C4A-negative-GTEx
ATRX	C4A-negative-GTEx
VDAC1P1	C4A-negative-GTEx
RPS6KA6	C4A-negative-GTEx
HDX	C4A-negative-GTEx
ZNF711	C4A-negative-GTEx
CHM	C4A-negative-GTEx
DACH2	C4A-negative-GTEx
KLHL4	C4A-negative-GTEx
NAP1L3	C4A-negative-GTEx
FAM133A	C4A-negative-GTEx
PCDH19	C4A-negative-GTEx
TRMT2B	C4A-negative-GTEx
DRP2	C4A-negative-GTEx
TIMM8A	C4A-negative-GTEx
HNRNPH2	C4A-negative-GTEx
ARMCX4	C4A-negative-GTEx
ARMCX3	C4A-negative-GTEx
ARMCX2	C4A-negative-GTEx
TCEAL6	C4A-negative-GTEx
BEX5	C4A-negative-GTEx
RP4-769N13.6	C4A-negative-GTEx
GPRASP1	C4A-negative-GTEx
GPRASP2	C4A-negative-GTEx
BHLHB9	C4A-negative-GTEx
LINC00630	C4A-negative-GTEx
TCEAL7	C4A-negative-GTEx
RAB40A	C4A-negative-GTEx
MORF4L2	C4A-negative-GTEx
RAB9B	C4A-negative-GTEx
TMSB15B	C4A-negative-GTEx
MUM1L1	C4A-negative-GTEx
CXorf57	C4A-negative-GTEx
RNF128	C4A-negative-GTEx
RBM41	C4A-negative-GTEx
PRPS1	C4A-negative-GTEx
ACSL4	C4A-negative-GTEx
PAK3	C4A-negative-GTEx
DCX	C4A-negative-GTEx
TRPC5	C4A-negative-GTEx
PLS3	C4A-negative-GTEx
WDR44	C4A-negative-GTEx
ZCCHC12	C4A-negative-GTEx
PGRMC1	C4A-negative-GTEx
NKRF	C4A-negative-GTEx
44080	C4A-negative-GTEx
MCTS1	C4A-negative-GTEx
GRIA3	C4A-negative-GTEx
XIAP	C4A-negative-GTEx
TENM1	C4A-negative-GTEx
DCAF12L2	C4A-negative-GTEx
RP11-10B2.1	C4A-negative-GTEx
OCRL	C4A-negative-GTEx
SLC25A14	C4A-negative-GTEx
MST4	C4A-negative-GTEx
HS6ST2	C4A-negative-GTEx
HPRT1	C4A-negative-GTEx
FAM122B	C4A-negative-GTEx
MOSPD1	C4A-negative-GTEx
LINC00087	C4A-negative-GTEx
ZNF75D	C4A-negative-GTEx
ZNF449	C4A-negative-GTEx
LINC00086	C4A-negative-GTEx
DDX26B	C4A-negative-GTEx
SLC9A6	C4A-negative-GTEx
FGF13	C4A-negative-GTEx
MCF 2.00	C4A-negative-GTEx
FMR1	C4A-negative-GTEx
AFF2	C4A-negative-GTEx
IDS	C4A-negative-GTEx
CD99L2	C4A-negative-GTEx
VMA21	C4A-negative-GTEx
GABRA3	C4A-negative-GTEx
PNMA3	C4A-negative-GTEx
U82695.10	C4A-negative-GTEx
ATP2B3	C4A-negative-GTEx
MECP2	C4A-negative-GTEx
UBL4A	C4A-negative-GTEx
BRCC3	C4A-negative-GTEx
RAB39B	C4A-negative-GTEx
SPRY3	C4A-negative-GTEx
VAMP7	C4A-negative-GTEx
LINC00115	C4A-positive-GTEx
SAMD11	C4A-positive-GTEx
SDF4	C4A-positive-GTEx
RP5-902P8.12	C4A-positive-GTEx
CPSF3L	C4A-positive-GTEx
AURKAIP1	C4A-positive-GTEx
VWA1	C4A-positive-GTEx
RER1	C4A-positive-GTEx
PEX10	C4A-positive-GTEx
MMEL1	C4A-positive-GTEx
LINC00982	C4A-positive-GTEx
PRDM16	C4A-positive-GTEx
ARHGEF16	C4A-positive-GTEx
ESPN	C4A-positive-GTEx
VAMP3	C4A-positive-GTEx
ENO1	C4A-positive-GTEx
SLC2A5	C4A-positive-GTEx
H6PD	C4A-positive-GTEx
NMNAT1	C4A-positive-GTEx
CASZ1	C4A-positive-GTEx
FBXO2	C4A-positive-GTEx
FBXO6	C4A-positive-GTEx
MAD2L2	C4A-positive-GTEx
AGTRAP	C4A-positive-GTEx
NPPB	C4A-positive-GTEx
KIAA2013	C4A-positive-GTEx
PLOD1	C4A-positive-GTEx
MIIP	C4A-positive-GTEx
TNFRSF1B	C4A-positive-GTEx
